cont	cont	cont	lowN	lowN	lowN	salt	salt	salt	lowFE	lowFE	lowFE
101968	339.657415101907	290.208239052124	178.688009102237	194.796039693934	226.309348748235	266.544062611792	207.654945464725	78.9571274939236	117.452831484354	208.529007590173	252.94460565743	141.377948777298
101969	615.369546676072	547.059209247681	527.129626851598	614.970432480851	540.907282934052	550.413489293351	257.995538304659	232.484875398775	301.568080838205	462.95435177914	541.398742493692	408.986208962897
101972	1904.24071596253	1894.69287105295	2026.83256038823	1940.64723503957	2009.96228999358	2090.1496909808	1692.70243424276	1434.38781613961	1907.81491140801	1563.4686837024	1473.88875988849	1944.95663817911
101974	429.346903686274	473.673217763236	408.429735090827	693.420714678408	573.317016828861	598.391420563473	188.77722314975	157.914254987847	212.684857012208	358.190974760153	554.045972776564	286.795267519661
102125	132.873316421284	138.432665754749	81.2604993774457	95.735937597019	103.375875354132	130.606590679778	100.681185679867	70.1841133279321	95.2320255278543	126.713798870583	133.282349904108	46.452754598255
102128	7.88935316251374	7.50538549272734	11.0616386587099	18.6153211994204	11.1757703085548	11.1060026088247	0	0	0	5.98647868679922	12.6472302828715	2.01968498253282
102199	342.148789784807	349.417391272528	193.578676527423	308.482465590395	253.689986004194	268.321023029204	6.29257410499168	57.0245920789448	38.0928102111417	130.704784661783	228.6230089596	85.836611757645
102216	2762.10406510744	2519.30773039214	2840.71389708484	160.88956179499	111.19891457012	116.835147444836	100.681185679867	122.822198323881	50.7904136148556	121.725066631584	119.662255753323	208.027553200881
102242	280.694880939963	251.847379867073	364.183180455987	381.614084588117	379.417401975436	291.865748559912	729.938596179035	614.110991619406	606.310562527339	392.114353985349	394.4962984388	774.549190801338
102248	1454.96281481306	1380.99093066183	1865.16245691477	1174.09490136344	1372.38459389053	1074.61681242988	6393.25529067155	3636.41437180348	6872.57784226015	2058.35092181113	1545.39425418011	3953.533353308
102313	1376.06928318792	1494.40564477415	1663.50027521368	2114.83345483415	1908.26278018573	1948.4370976922	453.065335559401	921.166487429109	565.043351465269	1377.88784441162	1620.79120394338	1620.79719848259
102316	320.141646752531	370.265684307882	390.560934180603	426.15788888673	382.211344552574	367.830806404273	207.654945464725	302.668988726707	234.905662968707	377.148157268351	452.868130513592	403.936996506565
102322	60.6234506172109	55.0394936133338	58.2863267785867	68.4777886978678	53.6436974810631	89.7365010793034	37.7554446299501	83.3436345769194	41.2672110620702	57.8692939723925	35.9959631127882	23.2263772991275
102328	713.778846650585	715.51341697334	1000.22740333181	1088.33145726611	951.058053258014	911.136454027976	1258.51482099834	785.18476785624	980.889862936899	711.393217281307	725.756445463242	1174.44681734284
102342	199.725203745743	166.78634428283	174.008085054321	128.312749696005	148.078956588351	158.593717254016	201.362371359734	232.484875398775	193.638451906637	198.551543112174	169.278313016896	108.053146565506
102350	4.15229113816513	2.50179516424245	2.12723820359806	7.97799479975158	1.67636554628322	3.10968073047091	0	21.9325354149788	22.2208059564993	10.9752109257986	5.35075127352256	2.01968498253282
102380	327.615770801229	305.219010037578	321.212968743306	251.971669092154	259.836659673899	227.450933428729	415.309890929451	320.21501705869	485.683330192057	490.891252317536	342.934513439401	744.253916063346
102403	339.242185988091	361.092435372326	231.868964192188	294.520974690829	326.3324930098	230.116374054847	207.654945464725	131.595212489873	228.55686126685	264.402808666966	288.454136836262	218.125978113545
102480	2024.2419298555	1977.25211147295	2399.52469365861	2480.49154982276	2380.43907572217	2288.28077752224	2775.02518030133	3456.56758140066	2577.61349095392	2215.99486056351	2112.5738891735	3331.47037868789
102595	639.868064391246	623.780927617783	770.485677343216	690.761383078491	763.863900589721	589.950858580767	314.628705249584	662.362569532359	314.265684241919	820.147580091493	699.975552963543	684.673209078627
102651	287.753775874843	286.872512166467	321.638416384026	366.987760788573	325.214915978945	319.408635029798	195.069797254742	302.668988726707	136.499236589924	256.420837084567	328.341555420703	313.051172292588
102696	217.995284753669	184.298910432527	182.942485509433	177.510384294473	195.575980399709	246.109017811555	132.144056204825	122.822198323881	142.848038291781	204.538021798973	190.681318110986	123.200783934502
102697	675.16253906565	647.964947538793	1010.01269906836	869.601433172923	828.124579863911	780.529863348198	4486.60533685907	3140.73907142496	5133.00617595134	783.230961522898	575.448977870654	1510.72436693455
102731	633.639627683998	592.92545392546	716.879274612545	584.388119081804	609.638270331664	517.983961675583	2699.51429104143	1846.71948194121	1914.16371310987	944.865886066477	776.345366594728	1680.37790546731
102732	448.86267203565	470.33749087758	454.803527929264	478.014855085116	475.529026629007	417.141457987455	346.091575774542	368.466594971643	260.300869776135	382.13688950735	453.840994381505	353.444871943244
102764	1323.33518573323	1296.763826799	1533.31329715348	1217.97387276208	1155.57464990457	1379.80976412038	1107.49304247854	1658.0996773724	1415.7827795141	1125.45799311825	1023.93922097864	849.277535155053
102788	231.282616395798	197.641817975153	93.5984809583144	114.351258796439	98.3467787152823	151.485875584369	31.4628705249584	39.4785637469618	73.0112195713549	120.727320183784	121.607983489149	34.334644703058
102876	117.92506832389	120.086167883637	81.2604993774457	99.7249349968948	112.875280116404	121.721788592718	100.681185679867	35.092056663966	104.75522808064	87.8016874063886	102.150706130885	52.5118095458534
102877	463.395691019228	456.160651613539	323.765654587624	341.724110589359	347.566456596054	422.028099135338	320.921279354576	201.779325817805	184.115249353852	274.380273144964	379.416908486145	136.328736320966
102883	820.907958015246	783.8958181293	980.231364217984	964.672537869962	961.675035051141	1028.41584157716	427.895039139434	407.945158718605	463.462524235557	1045.63827729426	1057.01659248768	1277.45075145201
102884	805.129251690218	775.556500915158	847.491700313465	751.261176976607	724.748704509779	721.890169573604	497.113354294343	403.55865163561	542.822545508769	828.129551673892	854.174476027784	697.801161465091
102899	259.933425249137	246.009857817174	99.9801955691086	92.4117730971225	101.140721292421	161.259157880134	125.851482099834	61.4110991619406	104.75522808064	133.698024005183	142.038124715326	49.4822820720542
102920	2326.1134956001	2424.23951415093	3306.57906367282	2723.15555831521	2844.2335435272	2651.22494277863	17971.5916438562	7343.01285693489	18475.0129524037	3447.21397714855	3033.87597208729	6582.15335807447
102921	971.63612633064	980.703704383039	1516.29539152469	1347.61628825804	1288.56631657637	1188.34227914424	9665.39382526722	6667.49076615355	8631.19591367452	1301.06136793103	1187.38035078805	2236.8011181551
103015	490.385583417302	466.167832270509	679.439882229219	357.680100188863	438.648984610776	361.167204838978	2353.42271526689	2219.57258399585	1955.43092417194	631.573501457318	461.137473390854	756.372025958543
103097	2696.91309423825	2611.0402197477	3623.96300364965	3020.33586460595	3401.90448192408	3556.58627545001	46074.2275967491	16129.1865441754	33242.325710923	4192.53057365505	3380.70194099835	6852.79114573387
103121	75.9869278284218	89.2306941913139	51.0537168863533	45.8734700985716	51.4085434193521	48.8664114788286	25.1702964199667	35.092056663966	38.0928102111417	49.8873223899935	63.7225833483142	31.3051172292588
103122	1383.54340723662	1312.60852950587	1099.35670361947	641.563748480023	790.685749330252	867.15668369703	906.130671118802	715.000654528308	1123.73790122868	985.773490426272	947.569407347451	662.456674270766
103195	1060.07992757356	1099.12200882385	1052.1320154996	1225.95186756183	1538.903571488	1869.80659922172	5235.42165535308	2636.29075688045	6790.04342013601	1679.20727164718	1565.82439540629	1431.95665261577
103215	364.155932817082	366.929957422225	153.16115065906	164.213726294887	169.312920174605	154.151316210486	113.26633388985	70.1841133279321	139.673637440853	161.634924543579	161.981834007547	64.6299194410504
103275	280.279651826146	291.876102494952	327.169235713381	343.718609289297	333.037955194933	239.001176141907	69.2183151549085	114.04918415789	92.0576246769258	343.224778043155	312.775733534092	236.30314295634
103277	385.332617621724	386.944318736165	366.310418659585	225.378353092982	378.858613460008	328.293437116857	1120.07819068852	829.049838686198	1111.04029782497	555.744771424528	375.039021080536	323.149597205252
103304	1577.04017427512	1558.61838732304	2060.01747636436	1773.10934424479	1767.44807429794	1619.69942047099	4083.8805941396	4219.81981384192	3548.98015133804	2562.21287795007	1838.22627842198	4011.09437531019
103323	746.997175755906	777.224364357986	1050.43022493672	881.56842537255	850.47612048102	874.708765471031	21684.2103658013	6158.65594452604	18446.4433447454	874.025888272686	931.517153526883	2579.13772269442
103337	685.543266911063	667.145377131319	736.875313726366	745.277680876794	736.483263333761	789.414665435258	585.209391764226	701.841133279321	647.577773589409	778.242229283899	713.109215180371	630.141714550241
103610	514.468872018659	516.203735555358	761.125829247384	841.678451373792	728.660224117773	680.575839868776	660.720281024127	802.730796188223	647.577773589409	577.695193276125	645.008744426447	907.848399648504
103611	187.268330331247	189.302500761012	237.399783521543	213.411360893355	163.725035020328	170.143959967194	1491.34006288303	666.749076615355	1263.41153866953	87.8016874063886	97.772818725276	185.81101839302
103615	315.158897386733	353.587049879599	350.994303593679	450.756706185965	398.416211499979	434.466822057221	213.947519569717	236.871382481771	295.219279136348	318.281116848158	365.310382401404	280.736212572063
103622	506.164289742329	474.507149484651	378.648400240454	426.15788888673	504.586029431249	516.207001258171	585.209391764226	368.466594971643	552.345748061555	447.988155062142	486.918365890553	345.366132013113
103641	1399.32211356165	1543.60761633759	1853.67537061535	2327.57998282752	2168.65822837506	2172.77835039046	11842.6244655943	8281.72537269599	12167.4784616088	1973.54247374814	2017.23323011801	4202.96444865081
103643	502.842456831797	528.71271137657	637.746013438697	589.041949381659	623.04919470193	577.06789555453	818.034633648919	811.503810354215	923.750647620186	606.629840262321	538.966582823909	920.976352034968
103651	1082.91752883347	1244.22612834991	1101.90938946379	1386.17659645684	1409.82342442419	1342.49359535473	1944.40539844243	1241.3815044878	1184.05151739632	1198.29348380764	1301.2054233339	2001.50781769003
103654	803.053106121136	811.415564935967	591.372220600259	643.558247179961	623.04919470193	743.213694582547	264.288112409651	214.938847066792	282.521675732634	553.749278528928	637.712265417098	360.513769382109
103659	192.666308810862	214.320452403436	299.940586707326	206.098198993583	169.871708690033	187.025083932607	364.969298089518	482.515779129533	365.056097856775	269.391540905965	199.923524856161	444.330696157221
103667	979.94070860697	982.371567825867	1212.10032841017	1607.56595214994	1443.35073534985	1518.41267667851	849.497504173877	1478.25288696957	898.355440812759	1192.30700512084	1270.56021149463	1768.23420220749
103669	179.79420628255	186.800705596769	128.059739856603	171.526888194659	155.343207288912	90.6249812880093	88.0960374698835	61.4110991619406	133.324835738996	111.747602153585	126.958734762672	72.7086593711817
103671	408.170218881632	448.655266120812	475.650462324525	487.987348584805	469.382352959302	470.00603040546	276.873260619634	368.466594971643	253.952068074278	453.974633748941	547.235925701171	681.643681604828
103672	223.8084923471	201.811476582224	161.244655832733	123.65891939615	148.637745103779	133.272031305896	207.654945464725	144.75473373886	371.404899558632	287.350976966363	208.192867733423	375.661406751105
103674	686.788954252512	607.1022931895	863.233263020091	1030.49099496791	895.17920171524	872.487564949266	1195.58907994842	1969.54168026509	920.576246769258	1009.71940517347	850.283020556131	1299.66728625987
103702	3956.71822555755	3888.62361695417	4588.45280516101	4032.21153837445	3905.9317228399	4550.795628992	4536.945929699	5162.918836686	4780.64768149828	5630.28320493467	4583.16168173905	4571.55695796305
103705	1173.85270475928	1147.49004866587	964.915249152078	1017.85916986831	980.673844575684	812.07091075726	484.528206084359	390.399130386622	393.625705515131	1294.07714279643	1417.94908748348	799.795253082998
103749	879.455263063374	876.46223920627	567.121705079241	640.234082680065	592.874614868832	788.970425330905	314.628705249584	293.895974560716	346.009692751204	584.679418410724	625.065035134227	190.860230849352
103909	9194.00303812523	7763.07039464431	12649.4092538755	7034.59691468096	7600.08259833269	6357.96437349995	38875.5228206386	37070.3713583971	37848.3813456202	2496.36161239527	1707.86252012161	5440.02150045216
104115	3715.88533954397	3422.45578468367	4436.99344506482	4211.05158846888	3970.75119062952	3811.13585524427	15901.334763314	15221.1795779953	10396.1627867908	5139.39195261713	3272.71405165998	8289.79701080598
104119	680.145288431448	664.643581967076	933.432123738827	864.947602873068	752.688130281166	762.316019069725	2605.12567946656	2842.45658978125	1809.40848502923	742.323357163103	654.737383105579	1111.83658288432
104120	960.840169371411	857.281809613745	580.736029582269	526.547656783605	680.04562327556	1087.05553535176	824.32720775391	899.23395201413	1193.57471994911	1234.21235592844	901.358373621574	223.175190569877
104129	2691.51511575864	2879.56623404305	2612.67396165913	2635.39761551794	2569.86838245218	2871.56803453771	1396.95145130815	1754.6028331983	1599.89802886795	1934.63036228395	2084.36083700402	2021.70466751536
104133	700.491515008457	699.668714266471	960.660772744882	1245.89685456121	977.321113483118	895.143810271269	1132.6633388985	1197.51643365784	853.91382889976	798.197158239896	848.337292820305	1254.22437415288
104144	1987.70176783965	1998.1004045083	1670.73288510591	2050.34466353616	1694.24677877691	2220.75628166058	371.261872194509	609.72448453641	692.019385502408	1237.20559527184	1354.22650413517	557.433055179059
104149	3067.7126928764	3093.88668644649	2760.30429298884	2566.25499392009	2472.63918076775	2572.15020420379	1183.00393173844	1083.46724949995	1234.84193101118	2482.39316212608	2520.20384982913	2041.90151734069
104150	213.012535387871	250.179516424245	218.68008732988	203.438867393665	235.808753510506	195.465645915314	471.943057874376	263.190424979745	269.82407232892	189.571825081975	252.94460565743	373.641721768572
104157	2175.80055639853	2172.39213428386	2774.34406513258	2777.00702321353	2701.74247209312	2205.20787800823	6437.30330940649	6202.521015356	5294.9006193487	4097.74466111407	3226.98944986806	8553.36590102651
104258	11164.6804122984	10439.9912203837	16100.640515393	13270.0646835868	12639.7962189755	11668.4105809356	111114.273545943	74162.6752522092	79115.5924076904	13752.9370364734	11892.2879213709	28121.0838542958
104604	105.468194909394	90.8985576341422	122.103472886528	126.318250996067	116.22801120897	112.836986505659	446.772761454409	337.761045390673	225.382460415922	119.729573735984	108.474321272321	188.840545866819
104657	759.454049170402	795.570862229098	947.471895882574	934.090224470915	866.122198912997	857.827641505618	2045.0865841223	1425.61480197362	2098.27896246372	797.199411792096	800.666963292558	1363.28736320966
104662	484.157146710054	424.471246199802	519.046121677925	481.339019585012	526.937570048359	774.754741991609	3246.96823817571	1671.25919862138	3634.6889743131	887.994338541884	597.824846832657	677.604311639762
104714	1682.09314007069	1887.18748556022	1418.8678817999	1688.67556594742	1548.40297625027	1732.53640697665	975.348986273711	701.841133279321	825.344221241404	930.897435797279	1378.548100833	1113.85626786685
104715	428.516445458641	455.326719892125	226.338144862833	241.334342692485	215.13357843968	212.346769880728	75.5108892599002	74.5706204109278	95.2320255278543	146.668727826581	191.167750044943	94.9251941790427
104716	463.810920133045	452.824924727883	476.075909965245	581.728787481886	552.083053242607	554.855890336881	182.484649044759	214.938847066792	295.219279136348	411.071536493546	488.377661692423	317.090542257653
104770	519.866850498274	600.430839418187	487.562996264674	634.91541948023	700.162009830958	748.10033573043	824.32720775391	657.976062449363	707.89138975705	455.970126644541	542.858038295562	465.537388473816
104813	483.741917596237	485.348261863035	459.9088996179	489.981847284743	524.14362747122	545.082608041115	232.825241884692	271.963439145737	314.265684241919	412.069282941346	508.321370984644	372.631879277306
104873	240.417656899761	228.497291667477	168.477265724966	179.504882994411	182.165056029443	200.79652716755	25.1702964199667	65.7976062449363	47.6160127639271	124.718305974984	149.821035658632	39.3838571593901
104876	301.871565744605	321.063712744447	317.38393997683	300.504470790643	309.568837546968	320.297115238504	169.899500834775	307.055495809703	139.673637440853	279.369005383964	303.04709485496	280.736212572063
104884	512.392726449577	562.069980233136	498.624634923384	450.091873285985	469.941141474729	412.699056943925	346.091575774542	350.92056663966	244.428865521493	453.974633748941	444.598787636329	356.474399417043
104887	1411.77898697614	1374.31947689052	1310.80418105712	1224.62220176187	1177.92619052168	1009.31351708999	421.602465034443	289.50946747772	330.137688496561	805.181383374495	998.644760412893	597.826754829716
104890	142.423586039064	139.266597476163	97.8529573655105	98.3952691969362	92.7588935610049	121.721788592718	69.2183151549085	57.0245920789448	41.2672110620702	99.774644779987	116.743664149583	41.4035421419229
105008	383.671701166458	421.135519314145	314.831254132512	362.998763388697	375.505882367441	488.664114788286	94.3886115748752	65.7976062449363	155.545641695495	460.95885888354	456.273154051288	253.470465307869
105060	148.236793632495	135.930870590506	145.928540766827	123.65891939615	148.078956588351	138.602912558132	207.654945464725	179.846790402826	130.150434888067	197.553796664374	137.660237309717	131.279523864634
105122	671.010247927485	736.361710008693	447.145470396311	611.646267980955	511.85028013181	471.782990822872	100.681185679867	105.276169991898	161.894443397352	372.159425029351	469.406816268116	208.027553200881
105170	1063.40176048409	1008.22345118971	1282.29918912891	1167.44657236365	1157.25101545085	1195.00588070953	2277.91182600699	2495.92253022458	1907.81491140801	1445.73460286201	1217.53913069336	2218.62395331231
105191	940.493942794401	1037.4110614392	1359.73065973988	1192.04538966288	1261.18567932041	1072.39561190811	5449.3691749228	3088.10098642901	3974.34986536245	1310.04108596123	1043.3964983369	3198.17116984073
105382	1455.79327304069	1423.52144845395	1006.18367030188	1020.51850146822	1129.31158967946	1170.12843486577	314.628705249584	285.122960394724	292.04487828542	965.818561470274	1130.46781451513	586.718487425785
10554	1332.05499712337	1289.25844130627	1699.23787703413	1459.97304835454	1458.99681378183	1298.06958491943	2271.619251902	2223.95909107885	2120.49976842022	1440.74587062301	1199.05471720301	1963.13380302191
105681	97.994070860697	99.2378748482837	130.612425700921	109.697428496584	111.19891457012	95.9558625402452	931.300967538769	596.564963287423	1050.72668165733	201.544782455574	162.95469787546	427.163373805692
105684	287.753775874843	243.508062652931	327.5946833541	418.179894086979	369.359208697736	362.055685047684	2001.03856538735	1206.28944782383	1558.63081780588	281.364498279563	346.825968911054	666.496044235832
105685	547.271972010164	551.228867854752	499.900977845543	603.668273181203	466.029621866735	530.422684597466	1466.16976646306	636.043527034385	1171.35391399261	396.105339776548	448.003811174026	643.269666936705
105695	1798.35729193932	1712.89575578466	2132.76902292741	1818.31798144338	2079.25206590662	2190.10371446023	7853.13248302962	7220.19065861101	9437.49372981036	2553.23315991987	2120.84323205076	1637.96452083412
105741	593.777632757613	568.741434004449	399.069886994995	385.603081987993	331.36158964865	410.47785642216	119.558907994842	78.9571274939236	149.196839993638	332.249567117357	353.149584052489	87.8562967401779
105742	1180.91159969416	1358.47477418365	711.773902923909	1196.69921996274	1000.79023113108	605.943502337474	163.606926729784	131.595212489873	212.684857012208	469.938576913739	556.478132446347	213.076765657213
105764	593.362403643797	557.900321626065	591.797668240979	425.493055986751	417.97380953995	310.968073047091	383.847020404493	640.43003411738	285.696076583563	585.677164858524	360.446063061838	828.070842838458
105769	1300.91281358713	1233.38501597153	1950.67743269942	1719.92271224645	1635.573984657	1382.91944485085	10540.0616258611	6790.31296447743	8894.67118430159	1778.98191642717	1433.51490937009	4096.93098706783
105841	116.67938098244	112.58078239091	146.779436048266	179.504882994411	182.165056029443	235.447255307083	352.384149879534	399.172144552614	533.299342955984	980.784758187272	619.714283860704	1114.86611035812
105865	191.005392355596	157.613095347274	62.1153555450632	56.5107964982404	60.3491596661959	92.8461818097743	50.3405928399334	118.435691240885	76.1856204222834	141.679995587582	131.823054102238	28.2755897554595
105867	14.1177898697614	7.50538549272734	22.1232773174198	8.64282769973088	25.704271709676	14.2156833392956	289.458408829617	149.141240821856	225.382460415922	0.99774644779987	4.37788740560937	7.06889743886488
105870	51.4884101132476	53.3716301705055	49.3519263234749	79.1151150975365	61.4667366970514	106.617625044717	276.873260619634	140.368226655864	238.080063819636	37.9143650163951	42.3195782542239	40.3936996506565
105889	22.8376012599082	16.678634428283	34.8867065390081	29.9174804990684	38.5564075645141	31.0968073047091	125.851482099834	65.7976062449363	158.720042546424	90.7949267497882	83.6662926405346	131.279523864634
105894	47.751348088899	62.5448791060611	62.5408031857828	94.4062717970604	85.4946428604442	104.396424522952	818.034633648919	258.80391789675	539.648144657841	148.664220722181	117.716528017496	332.23817962665
105943	96.333154405431	112.58078239091	123.379815808687	119.005089096294	111.19891457012	95.5116224358922	220.240093674709	201.779325817805	88.8832238259973	130.704784661783	85.612020376361	180.761805936688
105948	646.926959326127	617.10947384647	727.940913271254	679.459223778843	734.248109272051	590.39509868512	320.921279354576	469.356257880546	304.742481689134	747.312089402103	747.159450557333	684.673209078627
107069	373.290973321045	408.626543492933	522.024255162963	660.179069679444	566.611554643728	569.515813780529	635.54998460416	1000.12361492303	717.414592309835	564.724489454726	544.317334097432	804.84446553933
107598	104.222507567945	104.241465176769	58.7117744193063	77.7854492975779	52.5261204502076	61.7493745050652	12.5851482099834	4.38650708299576	19.0464051055709	48.8895759421936	52.5346488673125	18.1771648427954
